timestamp,biomass,fossil_brown_coal,B03,fossil_gas,fossil_hard_coal,fossil_oil,geothermal,hydro_pumped,hydro_run,hydro_reservoir,other_renewable,solar,waste,wind_offshore,wind_onshore,other
2026-01-27 03:00:00+00:00,3936.161989,11468.1584125,660.243335,16204.0230725,6214.9151775,237.3229,29.19834,3757.3736750000003,1106.0402425,,80.11831000000001,10.256095,,4863.975,4082.31087375,317.40171000000004
2026-01-27 04:00:00+00:00,4008.81037,10810.89816,648.65,16818.237175,6046.6936175,394.7474075,29.07092,1302.136425,1115.54465,,80.207683,10.045128,,5107.273,3397.12605125,317.76746
2026-01-27 05:00:00+00:00,4350.571882,11242.905085,647.5191675,17682.785799999998,6267.343825,427.805815,28.59172,3398.78475,1146.465135,,79.715312,13.684664,,6057.192,3813.7520755,317.85196
2026-01-27 06:00:00+00:00,4680.327486,11248.72748,586.09917,18883.3135975,6652.8004825,578.609015,28.760170000000002,4752.112,1307.0661599999999,,78.739988,34.545202,,6257.21125,4689.50898675,316.37796000000003
2026-01-27 07:00:00+00:00,4783.34657,10925.328115,526.0703725,19279.100515,6965.1278999999995,576.2129,28.48109,5434.5972,1301.90547,,79.067638,1044.632638,,6203.056500000001,5214.63138075,316.27521
2026-01-27 08:00:00+00:00,4677.117075,11054.467695,527.074145,18831.2319675,7166.56889,417.005425,28.13108,3411.1017500000003,1182.367905,,75.440478,4219.598143,,6550.73,5863.5395100000005,316.14346
2026-01-27 09:00:00+00:00,4432.427823,11019.6265025,541.188335,18027.5311225,7340.4214225,305.95025,27.613590000000002,1319.606425,1206.909515,,74.11057100000001,7473.181430000001,,7291.53075,6606.291446,318.52296
2026-01-27 10:00:00+00:00,4179.964701,10970.60614,549.7533325,17478.6363675,7252.7944475,301.231335,27.27984,656.88825,1247.091515,,78.144424,9492.670954,,7297.9664999999995,7443.226111,316.34621000000004
2026-01-27 11:00:00+00:00,4017.066425,10850.934315,537.0924975,17534.6036725,6925.715522500001,293.0013325,26.83594,490.498625,1254.4788675,,78.794721,9786.228989,,7268.82925,8255.087188,317.74021
2026-01-27 12:00:00+00:00,3986.417663,10811.837855,531.346665,17376.549075,6926.05275,284.0395,26.61033,687.313,1209.416535,,79.080844,8589.370347,,7208.255999999999,9792.767934,317.72596
2026-01-27 13:00:00+00:00,4002.6154699999997,10760.210514999999,543.037855,17166.5746175,7289.8986725,291.6335,27.45751,812.872575,1141.07708,,79.653528,6044.894242,,7502.778,11626.530737000001,317.82496000000003
2026-01-27 14:00:00+00:00,4132.0805629999995,10967.7213925,527.202005,17788.832815,6936.722772499999,291.5564175,27.48217,844.75095,1091.30615,,79.616839,2640.485323,,7781.42,14284.031705,318.15596
